group,Lead_h,model,n,Rup_q95,Rdown_q95,MAE,RMSE,TOPSIS_C,w_MAE,w_RMSE,w_Rup_q95,w_Rdown_q95
ramp,3,Fcst_LSTM,136,0.34523205944027735,0.2637631899642747,0.1419184081560432,0.1978688781670171,0.6435712203752452,0.28407417299952475,0.3249363294474358,0.23783011123584483,0.15315938631719475
ramp,3,Fcst_RAW,136,0.431665308314253,0.19056479222013062,0.1661750744505428,0.22420421316155306,0.39634257846755866,0.28407417299952475,0.3249363294474358,0.23783011123584483,0.15315938631719475
ramp,6,Fcst_FUSE_RAMP_ENHANCED,136,0.34048079631486183,0.29508403441055386,0.14570505100479075,0.1991407561356829,0.6008365485819326,0.23940000876253312,0.21317256404889165,0.359938557988053,0.1874888692005222
ramp,6,Fcst_KF,136,0.417330400323951,0.32935763842172494,0.152363310742629,0.2176847421186394,0.15097087000679915,0.23940000876253312,0.21317256404889165,0.359938557988053,0.1874888692005222
ramp,6,Fcst_LSTM,136,0.34560935860523945,0.3075125226449599,0.1556442259559217,0.20945301555090814,0.5169574913934308,0.23940000876253312,0.21317256404889165,0.359938557988053,0.1874888692005222
ramp,6,Fcst_RAW,136,0.4120515011020546,0.20843793446450348,0.1645217318202567,0.22238371713311544,0.5044004263824013,0.23940000876253312,0.21317256404889165,0.359938557988053,0.1874888692005222
ramp,9,Fcst_FUSE_RAMP_ENHANCED,136,0.3262717649310246,0.25751689897208263,0.13836500648525601,0.19132398608297332,0.7513881580384509,0.25044986824664356,0.26252385316546545,0.23554436028839898,0.251481918299492
ramp,9,Fcst_KF,136,0.38627094068856765,0.27310137780397115,0.1534508565030751,0.20931777206490332,0.21771673088154703,0.25044986824664356,0.26252385316546545,0.23554436028839898,0.251481918299492
ramp,9,Fcst_LSTM,136,0.29904685927769953,0.29385710312152685,0.14290273067847656,0.1952022170147592,0.5840270456203984,0.25044986824664356,0.26252385316546545,0.23554436028839898,0.251481918299492
ramp,9,Fcst_RAW,136,0.3854723630914749,0.2449699434243313,0.15683467952858413,0.2071935691968804,0.399746109223781,0.25044986824664356,0.26252385316546545,0.23554436028839898,0.251481918299492
ramp,12,Fcst_FUSE_RAMP_ENHANCED,136,0.33606875041325546,0.3434024533266626,0.1582902621713343,0.21590293920610726,0.8936167435688597,0.23696943436416923,0.23784116801779,0.24911589179700727,0.2760735058210335
ramp,12,Fcst_KF,136,0.4393064351533813,0.3355206280814484,0.1795132579069104,0.23639549474016444,0.118570379084942,0.23696943436416923,0.23784116801779,0.24911589179700727,0.2760735058210335
ramp,12,Fcst_LSTM,136,0.325914945593135,0.3494160619944006,0.1606219890800729,0.218166433717369,0.8725451590005772,0.23696943436416923,0.23784116801779,0.24911589179700727,0.2760735058210335
ramp,12,Fcst_RAW,136,0.3949350676512253,0.33623951348559367,0.17193203854985112,0.22849142694338606,0.398912767988527,0.23696943436416923,0.23784116801779,0.24911589179700727,0.2760735058210335
ramp,15,Fcst_FUSE_RAMP_ENHANCED,136,0.3167701570006848,0.34286274425716456,0.14309715953945643,0.20511906837925944,0.8023456493969565,0.22821397841013308,0.2611343941037471,0.35468787693448134,0.15596375055163844
ramp,15,Fcst_KF,136,0.4212113040219559,0.34664257571861473,0.17157384786428975,0.23318088123506636,0.0,0.22821397841013308,0.2611343941037471,0.35468787693448134,0.15596375055163844
ramp,15,Fcst_LSTM,136,0.31832479314962947,0.344892942485417,0.14978864219165963,0.2093332045482899,0.7766688818364114,0.22821397841013308,0.2611343941037471,0.35468787693448134,0.15596375055163844
ramp,15,Fcst_RAW,136,0.40744457471085277,0.283620771799318,0.16666450316866174,0.22954310777604445,0.2553803608023528,0.22821397841013308,0.2611343941037471,0.35468787693448134,0.15596375055163844
ramp,18,Fcst_FUSE_RAMP_ENHANCED,136,0.28092262621713787,0.37218760162156134,0.14735388990949977,0.2070943450092658,0.9072115827266902,0.27494740641194615,0.29690915090546327,0.29245583962873006,0.1356876030538606
ramp,18,Fcst_KF,136,0.42695844797141985,0.394542513219619,0.1730206055192236,0.23811969243020006,0.0,0.27494740641194615,0.29690915090546327,0.29245583962873006,0.1356876030538606
ramp,18,Fcst_LSTM,136,0.28365726361970656,0.39398199510590465,0.1483071319778737,0.20748893517575148,0.8586259615451496,0.27494740641194615,0.29690915090546327,0.29245583962873006,0.1356876030538606
ramp,18,Fcst_RAW,136,0.3744289069377821,0.33336376264384127,0.1643646304243996,0.22794163587524932,0.376334959371373,0.27494740641194615,0.29690915090546327,0.29245583962873006,0.1356876030538606
